province_code,province_name,max_temperature,temperature,min_temperature
10,กรุงเทพมหานคร,36.4,24.4,21.2
11,สมุทรปราการ,31.8,26.7,24.0
13,ปทุมธานี,36.5,22.5,20.5
14,พระนครศรีอยุธยา,36.3,21.5,17.0
16,ลพบุรี,35.6,21.2,16.0
18,ชัยนาท,35.0,21.1,19.4
20,ชลบุรี,35.8,23.7,19.0
21,ระยอง,34.4,23.0,20.0
22,จันทบุรี,35.5,22.3,18.9
23,ตราด,33.7,23.2,20.0
24,ฉะเชิงเทรา,35.8,19.5,16.9
25,ปราจีนบุรี,35.5,21.5,17.9
27,สระแก้ว,35.8,20.9,18.0
30,นครราชสีมา,36.6,19.4,16.5
31,บุรีรัมย์,35.7,18.9,16.1
32,สุรินทร์,35.8,19.8,17.0
33,ศรีสะเกษ,35.3,19.5,17.7
34,อุบลราชธานี,36.0,19.1,16.5
36,ชัยภูมิ,35.0,20.0,17.6
40,ขอนแก่น,35.6,18.5,15.3
41,อุดรธานี,35.0,17.7,15.7
42,เลย,34.4,16.6,14.1
43,หนองคาย,33.8,19.4,16.6
44,มหาสารคาม,36.0,19.1,16.5
45,ร้อยเอ็ด,35.5,19.2,16.7
46,กาฬสินธุ์,34.8,18.8,15.0
47,สกลนคร,34.1,18.3,15.5
48,นครพนม,34.8,18.4,14.8
49,มุกดาหาร,35.5,18.6,15.7
50,เชียงใหม่,33.0,15.8,9.0
51,ลำพูน,34.0,17.1,12.1
52,ลำปาง,36.1,17.2,12.5
53,อุตรดิตถ์,35.4,19.5,16.3
54,แพร่,34.0,17.3,13.2
55,น่าน,34.1,15.6,10.3
56,พะเยา,33.5,16.8,12.7
57,เชียงราย,30.9,16.4,12.0
58,แม่ฮ่องสอน,33.6,16.4,10.2
60,นครสวรรค์,36.0,21.1,17.8
62,กำแพงเพชร,34.8,19.7,16.3
63,ตาก,36.0,17.2,7.9
64,สุโขทัย,34.7,20.4,17.4
65,พิษณุโลก,34.8,19.7,16.2
66,พิจิตร,35.0,20.6,19.0
67,เพชรบูรณ์,36.4,19.3,16.8
70,ราชบุรี,35.8,20.4,17.9
71,กาญจนบุรี,37.5,20.4,17.0
72,สุพรรณบุรี,36.6,21.5,16.3
73,นครปฐม,35.6,20.2,16.5
76,เพชรบุรี,32.2,22.5,20.3
77,ประจวบคีรีขันธ์,35.0,22.0,17.8
80,นครศรีธรรมราช,35.3,22.6,18.5
81,กระบี่,35.8,24.2,23.4
82,พังงา,34.0,23.3,19.4
83,ภูเก็ต,35.7,25.2,20.5
84,สุราษฎร์ธานี,35.5,23.6,18.3
85,ระนอง,34.6,23.2,20.5
86,ชุมพร,35.1,22.4,19.8
90,สงขลา,35.0,24.0,18.9
91,สตูล,35.8,25.2,21.9
92,ตรัง,36.4,23.5,20.5
93,พัทลุง,33.0,23.7,22.0
94,ปัตตานี,33.8,23.3,21.1
95,ยะลา,35.4,22.6,20.0
96,นราธิวาส,34.8,24.0,20.5
