province_code,province_name,max_temperature,temperature,min_temperature
10,กรุงเทพมหานคร,36.5,24.9,19.5
11,สมุทรปราการ,32.2,26.1,22.4
13,ปทุมธานี,37.0,23.3,18.5
14,พระนครศรีอยุธยา,36.9,23.6,16.5
16,ลพบุรี,38.3,23.0,14.4
18,ชัยนาท,35.8,22.3,16.9
20,ชลบุรี,37.5,24.4,19.5
21,ระยอง,35.1,24.1,20.5
22,จันทบุรี,36.3,23.8,19.8
23,ตราด,34.7,24.4,20.5
24,ฉะเชิงเทรา,37.4,21.4,17.0
25,ปราจีนบุรี,36.8,23.2,17.8
27,สระแก้ว,37.1,22.8,18.0
30,นครราชสีมา,36.7,21.2,14.5
31,บุรีรัมย์,36.8,21.2,15.2
32,สุรินทร์,36.3,21.8,15.5
33,ศรีสะเกษ,37.2,21.2,16.0
34,อุบลราชธานี,37.0,21.2,15.2
36,ชัยภูมิ,36.9,22.0,15.0
40,ขอนแก่น,37.2,20.7,13.3
41,อุดรธานี,37.3,20.1,12.8
42,เลย,37.4,18.4,10.5
43,หนองคาย,37.0,21.1,13.2
44,มหาสารคาม,36.8,21.2,13.7
45,ร้อยเอ็ด,36.2,21.3,15.6
46,กาฬสินธุ์,36.2,21.0,13.7
47,สกลนคร,36.7,19.9,12.5
48,นครพนม,37.1,20.7,12.8
49,มุกดาหาร,38.6,20.9,15.1
50,เชียงใหม่,35.9,17.3,10.0
51,ลำพูน,36.8,17.6,13.0
52,ลำปาง,37.6,18.1,12.4
53,อุตรดิตถ์,37.0,21.0,16.0
54,แพร่,36.8,18.6,14.0
55,น่าน,37.0,16.6,11.5
56,พะเยา,35.2,17.9,13.2
57,เชียงราย,34.7,16.7,10.4
58,แม่ฮ่องสอน,36.7,16.4,10.0
60,นครสวรรค์,37.0,22.8,16.2
62,กำแพงเพชร,37.0,20.7,14.9
63,ตาก,38.1,18.3,9.6
64,สุโขทัย,36.0,20.9,15.0
65,พิษณุโลก,35.5,21.4,13.9
66,พิจิตร,35.0,21.9,16.5
67,เพชรบูรณ์,38.0,21.4,14.5
70,ราชบุรี,35.7,22.1,16.5
71,กาญจนบุรี,37.8,21.7,16.0
72,สุพรรณบุรี,35.8,23.0,17.1
73,นครปฐม,36.5,22.4,15.4
76,เพชรบุรี,33.8,24.0,19.5
77,ประจวบคีรีขันธ์,35.3,22.8,17.9
80,นครศรีธรรมราช,35.2,23.0,20.8
81,กระบี่,35.8,24.1,22.4
82,พังงา,34.5,23.4,21.8
83,ภูเก็ต,37.0,25.4,22.5
84,สุราษฎร์ธานี,35.3,23.6,20.0
85,ระนอง,35.3,23.4,22.0
86,ชุมพร,34.0,23.1,20.2
90,สงขลา,33.8,24.1,20.3
91,สตูล,34.8,25.1,22.3
92,ตรัง,34.7,23.9,22.1
93,พัทลุง,32.0,24.2,22.5
94,ปัตตานี,33.5,23.5,22.0
95,ยะลา,33.5,23.0,21.1
96,นราธิวาส,33.1,24.2,22.4
