province_code,province_name,max_temperature,temperature,min_temperature
10,กรุงเทพมหานคร,36.4,27.2,23.4
11,สมุทรปราการ,33.0,28.2,21.5
13,ปทุมธานี,37.0,26.4,23.6
14,พระนครศรีอยุธยา,37.6,25.9,23.0
16,ลพบุรี,37.7,25.8,23.0
18,ชัยนาท,37.7,25.8,23.7
20,ชลบุรี,35.7,27.0,21.5
21,ระยอง,33.6,26.5,23.5
22,จันทบุรี,34.6,25.5,22.2
23,ตราด,33.2,25.3,23.2
24,ฉะเชิงเทรา,36.5,24.5,22.7
25,ปราจีนบุรี,35.5,26.0,23.3
27,สระแก้ว,36.3,25.8,23.3
30,นครราชสีมา,38.3,25.0,21.5
31,บุรีรัมย์,36.0,25.2,22.2
32,สุรินทร์,36.0,25.8,22.0
33,ศรีสะเกษ,36.2,25.8,23.5
34,อุบลราชธานี,35.3,25.7,22.0
36,ชัยภูมิ,35.8,25.3,23.5
40,ขอนแก่น,36.0,25.5,23.4
41,อุดรธานี,36.3,26.1,23.9
42,เลย,37.5,24.6,22.0
43,หนองคาย,37.0,26.4,24.0
44,มหาสารคาม,36.5,26.3,23.0
45,ร้อยเอ็ด,35.7,26.1,24.3
46,กาฬสินธุ์,35.0,26.1,23.7
47,สกลนคร,35.5,26.1,23.8
48,นครพนม,35.3,26.4,23.5
49,มุกดาหาร,36.0,26.3,23.8
50,เชียงใหม่,36.4,21.8,16.7
51,ลำพูน,36.5,25.2,23.2
52,ลำปาง,37.2,24.6,22.7
53,อุตรดิตถ์,36.6,25.8,23.8
54,แพร่,35.9,25.4,23.2
55,น่าน,37.5,24.5,21.5
56,พะเยา,35.1,24.8,22.0
57,เชียงราย,34.0,24.7,22.4
58,แม่ฮ่องสอน,36.2,24.9,22.6
60,นครสวรรค์,37.2,25.7,22.3
62,กำแพงเพชร,36.1,25.6,23.2
63,ตาก,37.2,24.0,19.4
64,สุโขทัย,37.5,26.2,22.8
65,พิษณุโลก,36.5,25.9,24.3
66,พิจิตร,36.9,26.1,24.1
67,เพชรบูรณ์,36.9,25.3,23.2
70,ราชบุรี,36.0,25.4,24.0
71,กาญจนบุรี,37.5,25.4,22.5
72,สุพรรณบุรี,38.4,26.3,21.1
73,นครปฐม,36.6,25.7,22.9
76,เพชรบุรี,34.9,26.3,24.2
77,ประจวบคีรีขันธ์,36.5,25.4,22.5
80,นครศรีธรรมราช,34.7,24.5,22.7
81,กระบี่,33.0,24.8,19.0
82,พังงา,32.1,24.8,23.0
83,ภูเก็ต,34.0,25.7,21.5
84,สุราษฎร์ธานี,35.2,24.8,22.5
85,ระนอง,32.6,24.8,22.6
86,ชุมพร,34.9,25.0,23.0
90,สงขลา,35.4,24.6,22.1
91,สตูล,33.5,24.4,23.1
92,ตรัง,34.5,24.3,23.0
93,พัทลุง,34.9,24.6,23.2
94,ปัตตานี,35.1,24.4,23.0
95,ยะลา,34.8,24.1,22.6
96,นราธิวาส,34.2,24.5,23.0
