province_code,province_name,max_temperature,temperature,min_temperature
10,กรุงเทพมหานคร,37.7,27.6,22.6
11,สมุทรปราการ,33.6,28.8,22.9
13,ปทุมธานี,37.5,27.1,23.5
14,พระนครศรีอยุธยา,37.2,26.5,21.8
16,ลพบุรี,37.3,26.5,22.4
18,ชัยนาท,35.6,26.1,23.6
20,ชลบุรี,37.1,27.5,21.4
21,ระยอง,36.3,27.6,23.8
22,จันทบุรี,34.5,26.3,23.0
23,ตราด,34.8,26.4,23.5
24,ฉะเชิงเทรา,37.4,25.0,22.5
25,ปราจีนบุรี,37.0,26.2,23.8
27,สระแก้ว,37.9,26.4,24.0
30,นครราชสีมา,37.5,25.6,21.7
31,บุรีรัมย์,36.4,26.4,23.5
32,สุรินทร์,36.2,26.6,23.3
33,ศรีสะเกษ,36.5,26.9,24.8
34,อุบลราชธานี,37.0,26.6,24.0
36,ชัยภูมิ,37.0,26.0,22.1
40,ขอนแก่น,37.3,26.4,24.1
41,อุดรธานี,36.3,26.6,24.1
42,เลย,36.4,25.0,22.5
43,หนองคาย,36.0,26.6,23.4
44,มหาสารคาม,38.0,27.1,24.0
45,ร้อยเอ็ด,36.4,26.6,22.5
46,กาฬสินธุ์,36.5,26.7,21.8
47,สกลนคร,36.3,26.7,23.8
48,นครพนม,35.6,26.8,23.0
49,มุกดาหาร,37.4,26.9,23.6
50,เชียงใหม่,37.0,22.1,12.5
51,ลำพูน,37.5,25.7,23.0
52,ลำปาง,37.9,24.7,22.0
53,อุตรดิตถ์,37.7,26.2,24.5
54,แพร่,36.8,25.7,23.4
55,น่าน,37.3,25.2,21.9
56,พะเยา,35.9,25.6,22.9
57,เชียงราย,34.9,25.2,22.5
58,แม่ฮ่องสอน,36.7,24.8,21.2
60,นครสวรรค์,36.8,26.0,22.3
62,กำแพงเพชร,36.9,25.8,23.9
63,ตาก,38.8,24.2,18.2
64,สุโขทัย,36.1,26.4,23.3
65,พิษณุโลก,35.7,26.1,23.7
66,พิจิตร,35.5,26.3,23.7
67,เพชรบูรณ์,38.0,26.0,23.1
70,ราชบุรี,36.3,25.9,24.1
71,กาญจนบุรี,38.1,25.7,21.5
72,สุพรรณบุรี,39.4,26.9,21.4
73,นครปฐม,37.5,26.1,24.0
76,เพชรบุรี,34.8,26.8,23.5
77,ประจวบคีรีขันธ์,37.0,26.0,23.0
80,นครศรีธรรมราช,35.5,24.8,23.2
81,กระบี่,35.0,25.4,22.9
82,พังงา,32.2,25.0,23.4
83,ภูเก็ต,34.5,26.0,23.5
84,สุราษฎร์ธานี,36.9,25.3,22.8
85,ระนอง,33.6,25.2,23.5
86,ชุมพร,35.7,25.2,23.7
90,สงขลา,35.6,25.3,22.7
91,สตูล,34.2,25.1,23.2
92,ตรัง,35.0,24.8,23.7
93,พัทลุง,36.5,24.8,23.8
94,ปัตตานี,35.3,24.8,22.9
95,ยะลา,34.6,25.0,22.8
96,นราธิวาส,35.8,25.1,23.0
