province_code,province_name,max_temperature,temperature,min_temperature
10,กรุงเทพมหานคร,36.6,27.2,22.5
11,สมุทรปราการ,32.0,28.9,23.2
13,ปทุมธานี,36.7,26.8,24.0
14,พระนครศรีอยุธยา,37.5,26.2,23.2
16,ลพบุรี,38.0,26.3,23.7
18,ชัยนาท,36.6,26.1,24.0
20,ชลบุรี,35.2,27.5,23.0
21,ระยอง,35.1,27.3,23.4
22,จันทบุรี,34.2,25.5,23.2
23,ตราด,33.5,25.3,23.0
24,ฉะเชิงเทรา,36.6,25.1,22.8
25,ปราจีนบุรี,36.4,26.2,23.7
27,สระแก้ว,36.2,26.1,23.5
30,นครราชสีมา,36.3,25.4,21.6
31,บุรีรัมย์,35.6,26.0,22.2
32,สุรินทร์,35.7,26.0,23.0
33,ศรีสะเกษ,35.0,26.3,23.1
34,อุบลราชธานี,35.8,26.0,22.7
36,ชัยภูมิ,36.0,25.8,23.0
40,ขอนแก่น,36.5,26.1,23.1
41,อุดรธานี,37.1,26.4,23.9
42,เลย,37.9,25.2,21.9
43,หนองคาย,37.5,26.6,24.0
44,มหาสารคาม,36.2,26.7,23.4
45,ร้อยเอ็ด,35.6,26.4,23.9
46,กาฬสินธุ์,35.7,26.5,23.0
47,สกลนคร,36.3,26.3,23.1
48,นครพนม,36.4,26.5,23.8
49,มุกดาหาร,36.4,26.4,23.0
50,เชียงใหม่,38.4,22.1,15.9
51,ลำพูน,37.6,25.5,23.4
52,ลำปาง,38.6,25.2,22.5
53,อุตรดิตถ์,38.1,26.4,24.5
54,แพร่,37.0,25.9,23.0
55,น่าน,37.7,25.1,22.5
56,พะเยา,37.2,25.6,22.2
57,เชียงราย,36.0,25.2,23.0
58,แม่ฮ่องสอน,38.5,25.2,22.2
60,นครสวรรค์,36.7,26.2,23.5
62,กำแพงเพชร,36.3,26.2,24.1
63,ตาก,37.8,24.4,18.9
64,สุโขทัย,37.8,26.6,23.7
65,พิษณุโลก,36.5,26.2,22.8
66,พิจิตร,36.0,26.5,23.7
67,เพชรบูรณ์,37.4,25.8,22.7
70,ราชบุรี,35.7,25.9,24.5
71,กาญจนบุรี,37.4,25.8,21.5
72,สุพรรณบุรี,37.4,26.7,20.1
73,นครปฐม,37.3,26.1,23.7
76,เพชรบุรี,36.5,26.8,23.1
77,ประจวบคีรีขันธ์,35.8,25.9,22.9
80,นครศรีธรรมราช,35.0,25.1,23.2
81,กระบี่,34.5,25.7,23.0
82,พังงา,32.2,25.6,23.2
83,ภูเก็ต,34.5,26.6,23.0
84,สุราษฎร์ธานี,36.0,25.4,22.3
85,ระนอง,33.3,24.9,22.9
86,ชุมพร,34.5,25.1,23.3
90,สงขลา,35.9,25.5,22.5
91,สตูล,34.3,25.4,23.8
92,ตรัง,34.7,25.1,23.6
93,พัทลุง,34.7,25.5,22.4
94,ปัตตานี,35.0,25.3,22.9
95,ยะลา,35.4,25.0,23.3
96,นราธิวาส,34.0,25.1,23.5
