province_code,province_name,max_temperature,temperature,min_temperature
10,กรุงเทพมหานคร,35.7,25.7,21.6
11,สมุทรปราการ,32.3,26.9,22.8
13,ปทุมธานี,35.5,25.3,21.2
14,พระนครศรีอยุธยา,35.9,24.9,21.5
16,ลพบุรี,34.5,24.4,20.2
18,ชัยนาท,34.3,24.9,20.5
20,ชลบุรี,35.2,25.2,21.1
21,ระยอง,34.5,24.7,21.1
22,จันทบุรี,35.6,24.6,20.6
23,ตราด,35.1,24.6,20.8
24,ฉะเชิงเทรา,35.2,23.1,20.2
25,ปราจีนบุรี,34.8,25.0,21.5
27,สระแก้ว,35.1,24.2,20.4
30,นครราชสีมา,33.5,23.1,17.5
31,บุรีรัมย์,33.3,23.0,18.0
32,สุรินทร์,33.1,23.5,17.7
33,ศรีสะเกษ,33.0,24.0,19.1
34,อุบลราชธานี,34.4,23.2,18.0
36,ชัยภูมิ,34.3,23.6,18.8
40,ขอนแก่น,33.5,22.8,18.4
41,อุดรธานี,33.6,23.1,18.3
42,เลย,33.8,22.3,16.6
43,หนองคาย,34.6,23.8,20.0
44,มหาสารคาม,33.2,23.9,19.5
45,ร้อยเอ็ด,33.7,23.0,18.5
46,กาฬสินธุ์,33.1,23.2,18.0
47,สกลนคร,33.4,22.7,17.8
48,นครพนม,34.0,22.6,18.3
49,มุกดาหาร,34.2,22.8,18.2
50,เชียงใหม่,34.8,20.2,14.5
51,ลำพูน,34.2,23.3,18.5
52,ลำปาง,35.0,22.6,16.9
53,อุตรดิตถ์,35.5,24.1,21.2
54,แพร่,35.1,23.5,17.7
55,น่าน,35.5,22.1,16.0
56,พะเยา,33.6,22.7,17.0
57,เชียงราย,32.7,22.5,16.5
58,แม่ฮ่องสอน,36.0,23.3,17.4
60,นครสวรรค์,34.7,24.5,19.5
62,กำแพงเพชร,34.7,23.9,20.7
63,ตาก,35.0,22.0,15.9
64,สุโขทัย,34.7,25.4,22.0
65,พิษณุโลก,34.6,24.2,20.9
66,พิจิตร,34.3,25.5,22.1
67,เพชรบูรณ์,35.3,23.7,19.2
70,ราชบุรี,34.3,24.7,22.4
71,กาญจนบุรี,34.5,23.8,19.4
72,สุพรรณบุรี,34.6,25.2,17.3
73,นครปฐม,33.8,24.3,21.0
76,เพชรบุรี,33.4,25.7,20.6
77,ประจวบคีรีขันธ์,33.9,24.8,21.2
80,นครศรีธรรมราช,33.7,24.4,23.2
81,กระบี่,34.5,24.7,22.7
82,พังงา,32.8,24.5,22.5
83,ภูเก็ต,34.0,25.3,23.0
84,สุราษฎร์ธานี,34.0,24.6,22.6
85,ระนอง,33.7,24.2,22.8
86,ชุมพร,34.0,24.2,22.7
90,สงขลา,35.2,24.7,22.4
91,สตูล,33.5,24.8,23.1
92,ตรัง,34.4,24.6,22.9
93,พัทลุง,34.0,24.4,23.5
94,ปัตตานี,34.0,24.5,22.7
95,ยะลา,34.2,24.2,22.8
96,นราธิวาส,34.2,24.6,22.8
