province_code,province_name,max_temperature,temperature,min_temperature
10,กรุงเทพมหานคร,36.1,27.2,26.0
11,สมุทรปราการ,33.2,27.4,25.7
13,ปทุมธานี,35.0,26.8,26.3
14,พระนครศรีอยุธยา,35.0,26.0,23.5
16,ลพบุรี,34.6,25.5,23.7
18,ชัยนาท,34.0,26.1,25.6
20,ชลบุรี,33.5,27.7,24.8
21,ระยอง,33.5,25.5,24.4
22,จันทบุรี,34.0,25.9,23.9
23,ตราด,ไม่มีผลการตรวจวัด,25.1,24.4
24,ฉะเชิงเทรา,34.2,25.0,25.0
25,ปราจีนบุรี,35.4,26.1,25.3
26,นครนายก,27.1,19.6,17.9
27,สระแก้ว,34.2,25.9,25.0
30,นครราชสีมา,33.5,24.1,22.0
31,บุรีรัมย์,33.2,24.2,23.0
32,สุรินทร์,33.3,25.1,23.6
33,ศรีสะเกษ,33.0,25.5,25.0
34,อุบลราชธานี,32.9,24.9,23.2
35,ยโสธร,32.9,25.0,24.3
36,ชัยภูมิ,33.7,25.1,24.5
37,อำนาจเจริญ,32.1,24.3,23.2
38,บึงกาฬ,34.0,25.3,23.9
39,หนองบัวลำภู,32.9,23.1,22.8
40,ขอนแก่น,34.0,24.7,22.2
41,อุดรธานี,34.7,24.7,24.4
42,เลย,34.3,22.6,22.0
43,หนองคาย,35.0,25.5,25.5
44,มหาสารคาม,33.3,25.5,24.8
45,ร้อยเอ็ด,33.2,25.2,23.3
46,กาฬสินธุ์,33.6,25.0,23.5
47,สกลนคร,33.5,24.4,22.4
48,นครพนม,32.8,24.9,23.0
49,มุกดาหาร,32.2,25.0,24.2
50,เชียงใหม่,35.9,20.4,16.2
51,ลำพูน,34.2,23.5,23.0
52,ลำปาง,35.5,23.2,21.5
53,อุตรดิตถ์,35.3,25.2,25.1
54,แพร่,34.3,24.1,22.6
55,น่าน,34.2,22.7,21.2
56,พะเยา,34.9,23.5,22.1
57,เชียงราย,33.7,21.7,21.2
58,แม่ฮ่องสอน,34.0,24.4,23.0
60,นครสวรรค์,34.0,24.9,22.7
61,อุทัยธานี,34.5,26.5,25.5
62,กำแพงเพชร,35.1,25.2,24.5
63,ตาก,35.5,23.4,16.8
64,สุโขทัย,34.8,26.3,24.4
65,พิษณุโลก,34.0,25.2,24.5
66,พิจิตร,33.9,26.0,24.7
67,เพชรบูรณ์,35.4,24.2,23.0
70,ราชบุรี,33.7,25.3,24.6
71,กาญจนบุรี,35.7,25.1,22.9
72,สุพรรณบุรี,34.5,26.4,23.0
73,นครปฐม,34.2,24.5,23.5
75,สมุทรสงคราม,35.3,25.9,ไม่มีผลการตรวจวัด
76,เพชรบุรี,33.2,25.8,23.4
77,ประจวบคีรีขันธ์,34.5,25.2,23.0
80,นครศรีธรรมราช,34.1,25.2,24.5
81,กระบี่,34.1,26.4,27.0
82,พังงา,31.4,26.0,25.7
83,ภูเก็ต,34.0,27.7,26.6
84,สุราษฎร์ธานี,34.9,25.0,23.5
85,ระนอง,32.0,25.2,24.6
86,ชุมพร,34.2,25.4,24.9
90,สงขลา,34.5,25.1,23.0
91,สตูล,33.1,25.4,24.6
92,ตรัง,34.0,24.8,24.4
93,พัทลุง,34.7,26.0,25.5
94,ปัตตานี,33.4,25.3,23.9
95,ยะลา,33.5,25.2,24.2
96,นราธิวาส,33.7,25.5,23.9
